Route_ID,START_LAT,START_LONG,END_LAT,END_LONG,Day,Time,Time_Taken
2225,-37.86735,145.09195,-37.82441,145.03399,Monday,12:0,17 mins
2226,-37.86735,145.09195,-37.82441,145.03399,Monday,18:0,19 mins
2227,-37.86735,145.09195,-37.82441,145.03399,Friday,7:0,16 mins
2228,-37.86735,145.09195,-37.82441,145.03399,Friday,12:0,19 mins
2229,-37.86735,145.09195,-37.82441,145.03399,Friday,18:0,20 mins
2230,-37.86735,145.09195,-37.82441,145.03399,Saturday,7:0,12 mins
2231,-37.86735,145.09195,-37.82441,145.03399,Saturday,12:0,21 mins
2232,-37.86735,145.09195,-37.82441,145.03399,Saturday,18:0,18 mins
2233,-37.86735,145.09195,-37.82405,145.03349,Monday,7:0,16 mins
2234,-37.86735,145.09195,-37.82405,145.03349,Monday,12:0,17 mins
2235,-37.86735,145.09195,-37.82405,145.03349,Monday,18:0,19 mins
2236,-37.86735,145.09195,-37.82405,145.03349,Friday,7:0,16 mins
2237,-37.86735,145.09195,-37.82405,145.03349,Friday,12:0,19 mins
2238,-37.86735,145.09195,-37.82405,145.03349,Friday,18:0,20 mins
2239,-37.86735,145.09195,-37.82405,145.03349,Saturday,7:0,12 mins
2240,-37.86735,145.09195,-37.82405,145.03349,Saturday,12:0,20 mins
2241,-37.86735,145.09195,-37.82405,145.03349,Saturday,18:0,18 mins
2242,-37.86735,145.09195,0,0,Monday,7:0,Error
2243,-37.86735,145.09195,0,0,Monday,12:0,Error
2244,-37.86735,145.09195,0,0,Monday,18:0,Error
2245,-37.86735,145.09195,0,0,Friday,7:0,Error
2246,-37.86735,145.09195,0,0,Friday,12:0,Error
2247,-37.86735,145.09195,0,0,Friday,18:0,Error
2248,-37.86735,145.09195,0,0,Saturday,7:0,Error
2249,-37.86735,145.09195,0,0,Saturday,12:0,Error
2250,-37.86735,145.09195,0,0,Saturday,18:0,Error
2251,-37.86735,145.09195,-37.82529,145.04387,Monday,7:0,13 mins
2252,-37.86735,145.09195,-37.82529,145.04387,Monday,12:0,15 mins
2253,-37.86735,145.09195,-37.82529,145.04387,Monday,18:0,17 mins
2254,-37.86735,145.09195,-37.82529,145.04387,Friday,7:0,13 mins
2255,-37.86735,145.09195,-37.82529,145.04387,Friday,12:0,17 mins
2256,-37.86735,145.09195,-37.82529,145.04387,Friday,18:0,18 mins
2257,-37.86735,145.09195,-37.82529,145.04387,Saturday,7:0,11 mins
2258,-37.86735,145.09195,-37.82529,145.04387,Saturday,12:0,17 mins
2259,-37.86735,145.09195,-37.82529,145.04387,Saturday,18:0,15 mins
2260,-37.86735,145.09195,-37.82542,145.04346,Monday,7:0,13 mins
2261,-37.86735,145.09195,-37.82542,145.04346,Monday,12:0,15 mins
2262,-37.86735,145.09195,-37.82542,145.04346,Monday,18:0,17 mins
2263,-37.86735,145.09195,-37.82542,145.04346,Friday,7:0,14 mins
2264,-37.86735,145.09195,-37.82542,145.04346,Friday,12:0,17 mins
2265,-37.86735,145.09195,-37.82542,145.04346,Friday,18:0,18 mins
2266,-37.86735,145.09195,-37.82542,145.04346,Saturday,7:0,11 mins
2267,-37.86735,145.09195,-37.82542,145.04346,Saturday,12:0,17 mins
2268,-37.86735,145.09195,-37.82542,145.04346,Saturday,18:0,15 mins
2269,-37.86735,145.09195,-37.82518,145.04301,Monday,7:0,13 mins
2270,-37.86735,145.09195,-37.82518,145.04301,Monday,12:0,15 mins
2271,-37.86735,145.09195,-37.82518,145.04301,Monday,18:0,17 mins
2272,-37.86735,145.09195,-37.82518,145.04301,Friday,7:0,14 mins
2273,-37.86735,145.09195,-37.82518,145.04301,Friday,12:0,17 mins
2274,-37.86735,145.09195,-37.82518,145.04301,Friday,18:0,18 mins
2275,-37.86735,145.09195,-37.82518,145.04301,Saturday,7:0,11 mins
2276,-37.86735,145.09195,-37.82518,145.04301,Saturday,12:0,17 mins
2277,-37.86735,145.09195,-37.82518,145.04301,Saturday,18:0,15 mins
2278,-37.86735,145.09195,-37.82951,145.03304,Monday,7:0,14 mins
2279,-37.86735,145.09195,-37.82951,145.03304,Monday,12:0,15 mins
2280,-37.86735,145.09195,-37.82951,145.03304,Monday,18:0,17 mins
2281,-37.86735,145.09195,-37.82951,145.03304,Friday,7:0,14 mins
2282,-37.86735,145.09195,-37.82951,145.03304,Friday,12:0,17 mins
2283,-37.86735,145.09195,-37.82951,145.03304,Friday,18:0,19 mins
2284,-37.86735,145.09195,-37.82951,145.03304,Saturday,7:0,11 mins
2285,-37.86735,145.09195,-37.82951,145.03304,Saturday,12:0,19 mins
2286,-37.86735,145.09195,-37.82951,145.03304,Saturday,18:0,16 mins
2287,-37.86735,145.09195,-37.8303,145.03336,Monday,7:0,14 mins
2288,-37.86735,145.09195,-37.8303,145.03336,Monday,12:0,14 mins
2289,-37.86735,145.09195,-37.8303,145.03336,Monday,18:0,16 mins
2290,-37.86735,145.09195,-37.8303,145.03336,Friday,7:0,14 mins
2291,-37.86735,145.09195,-37.8303,145.03336,Friday,12:0,16 mins
2292,-37.86735,145.09195,-37.8303,145.03336,Friday,18:0,19 mins
2293,-37.86735,145.09195,-37.8303,145.03336,Saturday,7:0,11 mins
2294,-37.86735,145.09195,-37.8303,145.03336,Saturday,12:0,19 mins
2295,-37.86735,145.09195,-37.8303,145.03336,Saturday,18:0,15 mins
2296,-37.86735,145.09195,-37.83095,145.03278,Monday,7:0,14 mins
2297,-37.86735,145.09195,-37.83095,145.03278,Monday,12:0,14 mins
2298,-37.86735,145.09195,-37.83095,145.03278,Monday,18:0,16 mins
2299,-37.86735,145.09195,-37.83095,145.03278,Friday,7:0,14 mins
2300,-37.86735,145.09195,-37.83095,145.03278,Friday,12:0,16 mins
2301,-37.86735,145.09195,-37.83095,145.03278,Friday,18:0,18 mins
2302,-37.86735,145.09195,-37.83095,145.03278,Saturday,7:0,11 mins
2303,-37.86735,145.09195,-37.83095,145.03278,Saturday,12:0,18 mins
2304,-37.86735,145.09195,-37.83095,145.03278,Saturday,18:0,15 mins
2305,-37.86735,145.09195,-37.83015,145.03208,Monday,7:0,14 mins
2306,-37.86735,145.09195,-37.83015,145.03208,Monday,12:0,15 mins
2307,-37.86735,145.09195,-37.83015,145.03208,Monday,18:0,17 mins
2308,-37.86735,145.09195,-37.83015,145.03208,Friday,7:0,14 mins
2309,-37.86735,145.09195,-37.83015,145.03208,Friday,12:0,17 mins
2310,-37.86735,145.09195,-37.83015,145.03208,Friday,18:0,19 mins
2311,-37.86735,145.09195,-37.83015,145.03208,Saturday,7:0,11 mins
2312,-37.86735,145.09195,-37.83015,145.03208,Saturday,12:0,19 mins
2313,-37.86735,145.09195,-37.83015,145.03208,Saturday,18:0,16 mins
2314,-37.86735,145.09195,-37.83186,145.04668,Monday,7:0,13 mins
2315,-37.86735,145.09195,-37.83186,145.04668,Monday,12:0,14 mins
2316,-37.86735,145.09195,-37.83186,145.04668,Monday,18:0,15 mins
2317,-37.86735,145.09195,-37.83186,145.04668,Friday,7:0,13 mins
2318,-37.86735,145.09195,-37.83186,145.04668,Friday,12:0,15 mins
2319,-37.86735,145.09195,-37.83186,145.04668,Friday,18:0,15 mins
2320,-37.86735,145.09195,-37.83186,145.04668,Saturday,7:0,11 mins
2321,-37.86735,145.09195,-37.83186,145.04668,Saturday,12:0,15 mins
2322,-37.86735,145.09195,-37.83186,145.04668,Saturday,18:0,14 mins
2323,-37.86735,145.09195,-37.83199,145.04636,Monday,7:0,12 mins
2324,-37.86735,145.09195,-37.83199,145.04636,Monday,12:0,14 mins
2325,-37.86735,145.09195,-37.83199,145.04636,Monday,18:0,15 mins
2326,-37.86735,145.09195,-37.83199,145.04636,Friday,7:0,13 mins
2327,-37.86735,145.09195,-37.83199,145.04636,Friday,12:0,15 mins
2328,-37.86735,145.09195,-37.83199,145.04636,Friday,18:0,15 mins
2329,-37.86735,145.09195,-37.83199,145.04636,Saturday,7:0,11 mins
2330,-37.86735,145.09195,-37.83199,145.04636,Saturday,12:0,15 mins
2331,-37.86735,145.09195,-37.83199,145.04636,Saturday,18:0,14 mins
2332,-37.86735,145.09195,-37.8318,145.04614,Monday,7:0,13 mins
2333,-37.86735,145.09195,-37.8318,145.04614,Monday,12:0,14 mins
2334,-37.86735,145.09195,-37.8318,145.04614,Monday,18:0,15 mins
2335,-37.86735,145.09195,-37.8318,145.04614,Friday,7:0,13 mins
2336,-37.86735,145.09195,-37.8318,145.04614,Friday,12:0,15 mins
2337,-37.86735,145.09195,-37.8318,145.04614,Friday,18:0,16 mins
2338,-37.86735,145.09195,-37.8318,145.04614,Saturday,7:0,11 mins
2339,-37.86735,145.09195,-37.8318,145.04614,Saturday,12:0,15 mins
2340,-37.86735,145.09195,-37.8318,145.04614,Saturday,18:0,14 mins
2341,-37.86735,145.09195,-37.84632,145.04378,Monday,7:0,11 mins
2342,-37.86735,145.09195,-37.84632,145.04378,Monday,12:0,12 mins
2343,-37.86735,145.09195,-37.84632,145.04378,Monday,18:0,13 mins
2344,-37.86735,145.09195,-37.84632,145.04378,Friday,7:0,11 mins
2345,-37.86735,145.09195,-37.84632,145.04378,Friday,12:0,13 mins
2346,-37.86735,145.09195,-37.84632,145.04378,Friday,18:0,14 mins
2347,-37.86735,145.09195,-37.84632,145.04378,Saturday,7:0,9 mins
2348,-37.86735,145.09195,-37.84632,145.04378,Saturday,12:0,15 mins
2349,-37.86735,145.09195,-37.84632,145.04378,Saturday,18:0,12 mins
2350,-37.86735,145.09195,-37.84686,145.04508,Monday,7:0,11 mins
2351,-37.86735,145.09195,-37.84686,145.04508,Monday,12:0,12 mins
2352,-37.86735,145.09195,-37.84686,145.04508,Monday,18:0,13 mins
2353,-37.86735,145.09195,-37.84686,145.04508,Friday,7:0,11 mins
2354,-37.86735,145.09195,-37.84686,145.04508,Friday,12:0,14 mins
2355,-37.86735,145.09195,-37.84686,145.04508,Friday,18:0,15 mins
2356,-37.86735,145.09195,-37.84686,145.04508,Saturday,7:0,9 mins
2357,-37.86735,145.09195,-37.84686,145.04508,Saturday,12:0,14 mins
2358,-37.86735,145.09195,-37.84686,145.04508,Saturday,18:0,12 mins
2359,-37.86735,145.09195,-37.800776,145.0494611,Monday,7:0,19 mins
2360,-37.86735,145.09195,-37.800776,145.0494611,Monday,12:0,20 mins
2361,-37.86735,145.09195,-37.800776,145.0494611,Monday,18:0,22 mins
2362,-37.86735,145.09195,-37.800776,145.0494611,Friday,7:0,19 mins
2363,-37.86735,145.09195,-37.800776,145.0494611,Friday,12:0,21 mins
2364,-37.86735,145.09195,-37.800776,145.0494611,Friday,18:0,23 mins
2365,-37.86735,145.09195,-37.800776,145.0494611,Saturday,7:0,17 mins
2366,-37.86735,145.09195,-37.800776,145.0494611,Saturday,12:0,21 mins
2367,-37.86735,145.09195,-37.800776,145.0494611,Saturday,18:0,20 mins
2368,-37.86735,145.09195,-37.80086,145.04962,Monday,7:0,19 mins
2369,-37.86735,145.09195,-37.80086,145.04962,Monday,12:0,20 mins
2370,-37.86735,145.09195,-37.80086,145.04962,Monday,18:0,22 mins
2371,-37.86735,145.09195,-37.80086,145.04962,Friday,7:0,19 mins
2372,-37.86735,145.09195,-37.80086,145.04962,Friday,12:0,21 mins
2373,-37.86735,145.09195,-37.80086,145.04962,Friday,18:0,23 mins
2374,-37.86735,145.09195,-37.80086,145.04962,Saturday,7:0,17 mins
2375,-37.86735,145.09195,-37.80086,145.04962,Saturday,12:0,21 mins
2376,-37.86735,145.09195,-37.80086,145.04962,Saturday,18:0,20 mins
2377,-37.86735,145.09195,-37.8010857,145.048755,Monday,7:0,19 mins
2378,-37.86735,145.09195,-37.8010857,145.048755,Monday,12:0,20 mins
2379,-37.86735,145.09195,-37.8010857,145.048755,Monday,18:0,21 mins
2380,-37.86735,145.09195,-37.8010857,145.048755,Friday,7:0,19 mins
2381,-37.86735,145.09195,-37.8010857,145.048755,Friday,12:0,21 mins
2382,-37.86735,145.09195,-37.8010857,145.048755,Friday,18:0,23 mins
2383,-37.86735,145.09195,-37.8010857,145.048755,Saturday,7:0,17 mins
2384,-37.86735,145.09195,-37.8010857,145.048755,Saturday,12:0,21 mins
2385,-37.86735,145.09195,-37.8010857,145.048755,Saturday,18:0,20 mins
2386,-37.86735,145.09195,-37.80063,145.04864,Monday,7:0,20 mins
2387,-37.86735,145.09195,-37.80063,145.04864,Monday,12:0,20 mins
2388,-37.86735,145.09195,-37.80063,145.04864,Monday,18:0,23 mins
2389,-37.86735,145.09195,-37.80063,145.04864,Friday,7:0,20 mins
2390,-37.86735,145.09195,-37.80063,145.04864,Friday,12:0,22 mins
2391,-37.86735,145.09195,-37.80063,145.04864,Friday,18:0,24 mins
2392,-37.86735,145.09195,-37.80063,145.04864,Saturday,7:0,17 mins
2393,-37.86735,145.09195,-37.80063,145.04864,Saturday,12:0,24 mins
2394,-37.86735,145.09195,-37.80063,145.04864,Saturday,18:0,21 mins
2395,-37.86735,145.09195,-37.809274,145.037306,Monday,7:0,19 mins
2396,-37.86735,145.09195,-37.809274,145.037306,Monday,12:0,19 mins
2397,-37.86735,145.09195,-37.809274,145.037306,Monday,18:0,21 mins
2398,-37.86735,145.09195,-37.809274,145.037306,Friday,7:0,19 mins
2399,-37.86735,145.09195,-37.809274,145.037306,Friday,12:0,21 mins
2400,-37.86735,145.09195,-37.809274,145.037306,Friday,18:0,23 mins
2401,-37.86735,145.09195,-37.809274,145.037306,Saturday,7:0,16 mins
2402,-37.86735,145.09195,-37.809274,145.037306,Saturday,12:0,22 mins
2403,-37.86735,145.09195,-37.809274,145.037306,Saturday,18:0,20 mins
2404,-37.86735,145.09195,-37.809547,145.036785,Monday,7:0,19 mins
2405,-37.86735,145.09195,-37.809547,145.036785,Monday,12:0,19 mins
2406,-37.86735,145.09195,-37.809547,145.036785,Monday,18:0,21 mins
2407,-37.86735,145.09195,-37.809547,145.036785,Friday,7:0,19 mins
2408,-37.86735,145.09195,-37.809547,145.036785,Friday,12:0,21 mins
2409,-37.86735,145.09195,-37.809547,145.036785,Friday,18:0,23 mins
2410,-37.86735,145.09195,-37.809547,145.036785,Saturday,7:0,16 mins
2411,-37.86735,145.09195,-37.809547,145.036785,Saturday,12:0,22 mins
2412,-37.86735,145.09195,-37.809547,145.036785,Saturday,18:0,21 mins
2413,-37.86735,145.09195,-37.809176,145.036452,Monday,7:0,19 mins
2414,-37.86735,145.09195,-37.809176,145.036452,Monday,12:0,19 mins
2415,-37.86735,145.09195,-37.809176,145.036452,Monday,18:0,22 mins
2416,-37.86735,145.09195,-37.809176,145.036452,Friday,7:0,19 mins
2417,-37.86735,145.09195,-37.809176,145.036452,Friday,12:0,21 mins
2418,-37.86735,145.09195,-37.809176,145.036452,Friday,18:0,23 mins
2419,-37.86735,145.09195,-37.809176,145.036452,Saturday,7:0,16 mins
2420,-37.86735,145.09195,-37.809176,145.036452,Saturday,12:0,22 mins
2421,-37.86735,145.09195,-37.809176,145.036452,Saturday,18:0,21 mins
2422,-37.86735,145.09195,-37.80624,145.03518,Monday,7:0,21 mins
2423,-37.86735,145.09195,-37.80624,145.03518,Monday,12:0,21 mins
2424,-37.86735,145.09195,-37.80624,145.03518,Monday,18:0,23 mins
2425,-37.86735,145.09195,-37.80624,145.03518,Friday,7:0,20 mins
2426,-37.86735,145.09195,-37.80624,145.03518,Friday,12:0,22 mins
2427,-37.86735,145.09195,-37.80624,145.03518,Friday,18:0,24 mins
2428,-37.86735,145.09195,-37.80624,145.03518,Saturday,7:0,17 mins
2429,-37.86735,145.09195,-37.80624,145.03518,Saturday,12:0,23 mins
2430,-37.86735,145.09195,-37.80624,145.03518,Saturday,18:0,22 mins
2431,-37.86735,145.09195,-37.80619,145.03532,Monday,7:0,21 mins
2432,-37.86735,145.09195,-37.80619,145.03532,Monday,12:0,21 mins
2433,-37.86735,145.09195,-37.80619,145.03532,Monday,18:0,23 mins
2434,-37.86735,145.09195,-37.80619,145.03532,Friday,7:0,20 mins
2435,-37.86735,145.09195,-37.80619,145.03532,Friday,12:0,22 mins
2436,-37.86735,145.09195,-37.80619,145.03532,Friday,18:0,24 mins
2437,-37.86735,145.09195,-37.80619,145.03532,Saturday,7:0,17 mins
2438,-37.86735,145.09195,-37.80619,145.03532,Saturday,12:0,23 mins
2439,-37.86735,145.09195,-37.80619,145.03532,Saturday,18:0,22 mins
2440,-37.86735,145.09195,-37.82859,145.01644,Monday,7:0,14 mins
2441,-37.86735,145.09195,-37.82859,145.01644,Monday,12:0,14 mins
2442,-37.86735,145.09195,-37.82859,145.01644,Monday,18:0,15 mins
2443,-37.86735,145.09195,-37.82859,145.01644,Friday,7:0,14 mins
2444,-37.86735,145.09195,-37.82859,145.01644,Friday,12:0,16 mins
2445,-37.86735,145.09195,-37.82859,145.01644,Friday,18:0,18 mins
2446,-37.86735,145.09195,-37.82859,145.01644,Saturday,7:0,12 mins
2447,-37.86735,145.09195,-37.82859,145.01644,Saturday,12:0,17 mins
2448,-37.86735,145.09195,-37.82859,145.01644,Saturday,18:0,15 mins
2449,-37.86735,145.09195,-37.82912,145.01576,Monday,7:0,12 mins
2450,-37.86735,145.09195,-37.82912,145.01576,Monday,12:0,13 mins
2451,-37.86735,145.09195,-37.82912,145.01576,Monday,18:0,14 mins
2452,-37.86735,145.09195,-37.82912,145.01576,Friday,7:0,12 mins
2453,-37.86735,145.09195,-37.82912,145.01576,Friday,12:0,14 mins
2454,-37.86735,145.09195,-37.82912,145.01576,Friday,18:0,16 mins
2455,-37.86735,145.09195,-37.82912,145.01576,Saturday,7:0,10 mins
2456,-37.86735,145.09195,-37.82912,145.01576,Saturday,12:0,16 mins
2457,-37.86735,145.09195,-37.82912,145.01576,Saturday,18:0,13 mins
2458,-37.86735,145.09195,-37.82903,145.01456,Monday,7:0,12 mins
2459,-37.86735,145.09195,-37.82903,145.01456,Monday,12:0,13 mins
2460,-37.86735,145.09195,-37.82903,145.01456,Monday,18:0,14 mins
2461,-37.86735,145.09195,-37.82903,145.01456,Friday,7:0,12 mins
2462,-37.86735,145.09195,-37.82903,145.01456,Friday,12:0,14 mins
2463,-37.86735,145.09195,-37.82903,145.01456,Friday,18:0,16 mins
2464,-37.86735,145.09195,-37.82903,145.01456,Saturday,7:0,10 mins
2465,-37.86735,145.09195,-37.82903,145.01456,Saturday,12:0,16 mins
2466,-37.86735,145.09195,-37.82903,145.01456,Saturday,18:0,13 mins
2467,-37.86735,145.09195,-37.81285,145.00849,Monday,7:0,19 mins
2468,-37.86735,145.09195,-37.81285,145.00849,Monday,12:0,19 mins
2469,-37.86735,145.09195,-37.81285,145.00849,Monday,18:0,20 mins
2470,-37.86735,145.09195,-37.81285,145.00849,Friday,7:0,18 mins
2471,-37.86735,145.09195,-37.81285,145.00849,Friday,12:0,22 mins
2472,-37.86735,145.09195,-37.81285,145.00849,Friday,18:0,24 mins
2473,-37.86735,145.09195,-37.81285,145.00849,Saturday,7:0,15 mins
2474,-37.86735,145.09195,-37.81285,145.00849,Saturday,12:0,24 mins
2475,-37.86735,145.09195,-37.81285,145.00849,Saturday,18:0,20 mins
2476,-37.86735,145.09195,-37.81293,145.00865,Monday,7:0,18 mins
2477,-37.86735,145.09195,-37.81293,145.00865,Monday,12:0,19 mins
2478,-37.86735,145.09195,-37.81293,145.00865,Monday,18:0,21 mins
2479,-37.86735,145.09195,-37.81293,145.00865,Friday,7:0,18 mins
2480,-37.86735,145.09195,-37.81293,145.00865,Friday,12:0,22 mins
2481,-37.86735,145.09195,-37.81293,145.00865,Friday,18:0,24 mins
2482,-37.86735,145.09195,-37.81293,145.00865,Saturday,7:0,15 mins
2483,-37.86735,145.09195,-37.81293,145.00865,Saturday,12:0,25 mins
2484,-37.86735,145.09195,-37.81293,145.00865,Saturday,18:0,20 mins
2485,-37.86735,145.09195,-37.81312,145.00844,Monday,7:0,19 mins
2486,-37.86735,145.09195,-37.81312,145.00844,Monday,12:0,19 mins
2487,-37.86735,145.09195,-37.81312,145.00844,Monday,18:0,20 mins
2488,-37.86735,145.09195,-37.81312,145.00844,Friday,7:0,18 mins
2489,-37.86735,145.09195,-37.81312,145.00844,Friday,12:0,22 mins
2490,-37.86735,145.09195,-37.81312,145.00844,Friday,18:0,24 mins
2491,-37.86735,145.09195,-37.81312,145.00844,Saturday,7:0,15 mins
2492,-37.86735,145.09195,-37.81312,145.00844,Saturday,12:0,24 mins
2493,-37.86735,145.09195,-37.81312,145.00844,Saturday,18:0,20 mins
2494,-37.86735,145.09195,-37.81296,145.0083,Monday,7:0,19 mins
2495,-37.86735,145.09195,-37.81296,145.0083,Monday,12:0,19 mins
2496,-37.86735,145.09195,-37.81296,145.0083,Monday,18:0,20 mins
2497,-37.86735,145.09195,-37.81296,145.0083,Friday,7:0,18 mins
2498,-37.86735,145.09195,-37.81296,145.0083,Friday,12:0,22 mins
2499,-37.86735,145.09195,-37.81296,145.0083,Friday,18:0,24 mins
2500,-37.86735,145.09195,-37.81296,145.0083,Saturday,7:0,15 mins
2501,-37.86735,145.09195,-37.81296,145.0083,Saturday,12:0,24 mins
2502,-37.86735,145.09195,-37.81296,145.0083,Saturday,18:0,20 mins
2503,-37.8676,145.09146,-37.86703,145.09159,Monday,7:0,Too close - Skipped
2504,-37.8676,145.09146,-37.86703,145.09159,Monday,12:0,Too close - Skipped
2505,-37.8676,145.09146,-37.86703,145.09159,Monday,18:0,Too close - Skipped
2506,-37.8676,145.09146,-37.86703,145.09159,Friday,7:0,Too close - Skipped
2507,-37.8676,145.09146,-37.86703,145.09159,Friday,12:0,Too close - Skipped
2508,-37.8676,145.09146,-37.86703,145.09159,Friday,18:0,Too close - Skipped
2509,-37.8676,145.09146,-37.86703,145.09159,Saturday,7:0,Too close - Skipped
2510,-37.8676,145.09146,-37.86703,145.09159,Saturday,12:0,Too close - Skipped
2511,-37.8676,145.09146,-37.86703,145.09159,Saturday,18:0,Too close - Skipped
2512,-37.8676,145.09146,-37.86735,145.09195,Monday,7:0,Too close - Skipped
2513,-37.8676,145.09146,-37.86735,145.09195,Monday,12:0,Too close - Skipped
2514,-37.8676,145.09146,-37.86735,145.09195,Monday,18:0,Too close - Skipped
2515,-37.8676,145.09146,-37.86735,145.09195,Friday,7:0,Too close - Skipped
2516,-37.8676,145.09146,-37.86735,145.09195,Friday,12:0,Too close - Skipped
2517,-37.8676,145.09146,-37.86735,145.09195,Friday,18:0,Too close - Skipped
2518,-37.8676,145.09146,-37.86735,145.09195,Saturday,7:0,Too close - Skipped
2519,-37.8676,145.09146,-37.86735,145.09195,Saturday,12:0,Too close - Skipped
2520,-37.8676,145.09146,-37.86735,145.09195,Saturday,18:0,Too close - Skipped
2521,-37.8676,145.09146,-37.86723,145.09103,Monday,7:0,Too close - Skipped
2522,-37.8676,145.09146,-37.86723,145.09103,Monday,12:0,Too close - Skipped
2523,-37.8676,145.09146,-37.86723,145.09103,Monday,18:0,Too close - Skipped
2524,-37.8676,145.09146,-37.86723,145.09103,Friday,7:0,Too close - Skipped
2525,-37.8676,145.09146,-37.86723,145.09103,Friday,12:0,Too close - Skipped
2526,-37.8676,145.09146,-37.86723,145.09103,Friday,18:0,Too close - Skipped
2527,-37.8676,145.09146,-37.86723,145.09103,Saturday,7:0,Too close - Skipped
2528,-37.8676,145.09146,-37.86723,145.09103,Saturday,12:0,Too close - Skipped
2529,-37.8676,145.09146,-37.86723,145.09103,Saturday,18:0,Too close - Skipped
2530,-37.8676,145.09146,-37.8516827,145.0943457,Monday,7:0,5 mins
2531,-37.8676,145.09146,-37.8516827,145.0943457,Monday,12:0,4 mins
2532,-37.8676,145.09146,-37.8516827,145.0943457,Monday,18:0,5 mins
2533,-37.8676,145.09146,-37.8516827,145.0943457,Friday,7:0,5 mins
2534,-37.8676,145.09146,-37.8516827,145.0943457,Friday,12:0,4 mins
2535,-37.8676,145.09146,-37.8516827,145.0943457,Friday,18:0,5 mins
2536,-37.8676,145.09146,-37.8516827,145.0943457,Saturday,7:0,3 mins
2537,-37.8676,145.09146,-37.8516827,145.0943457,Saturday,12:0,4 mins
2538,-37.8676,145.09146,-37.8516827,145.0943457,Saturday,18:0,4 mins
2539,-37.8676,145.09146,-37.85193,145.09463,Monday,7:0,5 mins
2540,-37.8676,145.09146,-37.85193,145.09463,Monday,12:0,4 mins
2541,-37.8676,145.09146,-37.85193,145.09463,Monday,18:0,5 mins
2542,-37.8676,145.09146,-37.85193,145.09463,Friday,7:0,5 mins
2543,-37.8676,145.09146,-37.85193,145.09463,Friday,12:0,4 mins
2544,-37.8676,145.09146,-37.85193,145.09463,Friday,18:0,5 mins
2545,-37.8676,145.09146,-37.85193,145.09463,Saturday,7:0,3 mins
2546,-37.8676,145.09146,-37.85193,145.09463,Saturday,12:0,4 mins
2547,-37.8676,145.09146,-37.85193,145.09463,Saturday,18:0,4 mins
2548,-37.8676,145.09146,-37.85221,145.09425,Monday,7:0,5 mins
2549,-37.8676,145.09146,-37.85221,145.09425,Monday,12:0,4 mins
2550,-37.8676,145.09146,-37.85221,145.09425,Monday,18:0,5 mins
2551,-37.8676,145.09146,-37.85221,145.09425,Friday,7:0,5 mins
2552,-37.8676,145.09146,-37.85221,145.09425,Friday,12:0,4 mins
2553,-37.8676,145.09146,-37.85221,145.09425,Friday,18:0,5 mins
2554,-37.8676,145.09146,-37.85221,145.09425,Saturday,7:0,3 mins
2555,-37.8676,145.09146,-37.85221,145.09425,Saturday,12:0,4 mins
2556,-37.8676,145.09146,-37.85221,145.09425,Saturday,18:0,4 mins
2557,-37.8676,145.09146,-37.85187,145.09407,Monday,7:0,5 mins
2558,-37.8676,145.09146,-37.85187,145.09407,Monday,12:0,4 mins
2559,-37.8676,145.09146,-37.85187,145.09407,Monday,18:0,5 mins
2560,-37.8676,145.09146,-37.85187,145.09407,Friday,7:0,5 mins
2561,-37.8676,145.09146,-37.85187,145.09407,Friday,12:0,4 mins
2562,-37.8676,145.09146,-37.85187,145.09407,Friday,18:0,5 mins
2563,-37.8676,145.09146,-37.85187,145.09407,Saturday,7:0,3 mins
2564,-37.8676,145.09146,-37.85187,145.09407,Saturday,12:0,4 mins
2565,-37.8676,145.09146,-37.85187,145.09407,Saturday,18:0,4 mins
2566,-37.8676,145.09146,-37.81631,145.09812,Monday,7:0,11 mins
2567,-37.8676,145.09146,-37.81631,145.09812,Monday,12:0,12 mins
2568,-37.8676,145.09146,-37.81631,145.09812,Monday,18:0,13 mins
2569,-37.8676,145.09146,-37.81631,145.09812,Friday,7:0,11 mins
2570,-37.8676,145.09146,-37.81631,145.09812,Friday,12:0,12 mins
2571,-37.8676,145.09146,-37.81631,145.09812,Friday,18:0,14 mins
2572,-37.8676,145.09146,-37.81631,145.09812,Saturday,7:0,9 mins
2573,-37.8676,145.09146,-37.81631,145.09812,Saturday,12:0,13 mins
2574,-37.8676,145.09146,-37.81631,145.09812,Saturday,18:0,12 mins
2575,-37.8676,145.09146,-37.81655,145.09831,Monday,7:0,11 mins
2576,-37.8676,145.09146,-37.81655,145.09831,Monday,12:0,12 mins
2577,-37.8676,145.09146,-37.81655,145.09831,Monday,18:0,13 mins
2578,-37.8676,145.09146,-37.81655,145.09831,Friday,7:0,11 mins
2579,-37.8676,145.09146,-37.81655,145.09831,Friday,12:0,12 mins
2580,-37.8676,145.09146,-37.81655,145.09831,Friday,18:0,14 mins
2581,-37.8676,145.09146,-37.81655,145.09831,Saturday,7:0,9 mins
2582,-37.8676,145.09146,-37.81655,145.09831,Saturday,12:0,13 mins
2583,-37.8676,145.09146,-37.81655,145.09831,Saturday,18:0,12 mins
2584,-37.8676,145.09146,-37.81682,145.09802,Monday,7:0,11 mins
2585,-37.8676,145.09146,-37.81682,145.09802,Monday,12:0,11 mins
2586,-37.8676,145.09146,-37.81682,145.09802,Monday,18:0,13 mins
